nohup: ignoring input
CuDNN: True
GPU available: True
Status: train
Seg:  False
Train file: data/ccg/train.ccg
Dev file: data/ccg/dev.ccg
Test file: data/ccg/test.ccg
Raw file: None
Model saved to: data/ccg/saved_model.
Word Embedding: glove
Embedding:
     pretrain word:400000, prefect match:22698, case_match:13730, oov:4940, oov%:0.119413087094
Training model...
DATA SUMMARY START:
     Tag          scheme: NoSeg
     MAX SENTENCE LENGTH: 512
     MAX   WORD   LENGTH: -1
     Number   normalized: True
     Word  alphabet size: 41369
     Char  alphabet size: 79
     Label alphabet size: 427
     Word embedding size: 100
     Char embedding size: 30
     Train instance number: 39604
     Dev   instance number: 1913
     Test  instance number: 2407
     Raw   instance number: 0
     Hyperpara  iteration: 100
     Hyperpara  batch size: 10
     Hyperpara          lr: 0.015
     Hyperpara    lr_decay: 0
     Hyperpara     HP_clip: 5.0
     Hyperpara    momentum: 0
     Hyperpara  hidden_dim: 200
     Hyperpara     dropout: 0.5
     Hyperpara  lstm_layer: 1
     Hyperpara      bilstm: True
     Hyperpara         GPU: True
     Hyperpara    use_char: True
             Char_features: LSTM
DATA SUMMARY END.
Data setting saved to file:  data/ccg/saved_model..dset
build batched bilstm...
build batched char bilstm...
Epoch: 0/100
 Learning rate is setted as: 0.015
     Instance: 14000; Time: 7.09s; loss: 5139.3037; acc: 286659.0/327924.0=0.8742
     Instance: 14500; Time: 7.39s; loss: 5919.3587; acc: 297409.0/340226.0=0.8742
     Instance: 15000; Time: 6.80s; loss: 5355.3424; acc: 307210.0/351448.0=0.8741
     Instance: 15500; Time: 6.85s; loss: 5457.3001; acc: 317136.0/362792.0=0.8742
     Instance: 16000; Time: 6.85s; loss: 5337.7461; acc: 327419.0/374478.0=0.8743
     Instance: 16500; Time: 7.06s; loss: 5708.8649; acc: 337994.0/386562.0=0.8744
     Instance: 17000; Time: 7.27s; loss: 5188.9187; acc: 348271.0/398219.0=0.8746
     Instance: 17500; Time: 7.04s; loss: 5471.2423; acc: 358696.0/410087.0=0.8747
     Instance: 18000; Time: 7.03s; loss: 5738.4776; acc: 369170.0/422083.0=0.8746
     Instance: 18500; Time: 6.81s; loss: 5425.2378; acc: 379292.0/433614.0=0.8747
     Instance: 19000; Time: 7.09s; loss: 5364.4121; acc: 389952.0/445714.0=0.8749
     Instance: 19500; Time: 6.69s; loss: 5207.3030; acc: 400063.0/457178.0=0.8751
     Instance: 20000; Time: 6.95s; loss: 5914.7395; acc: 410522.0/469148.0=0.8750
     Instance: 20500; Time: 7.05s; loss: 5608.2626; acc: 420917.0/481016.0=0.8751
     Instance: 21000; Time: 7.03s; loss: 5553.5639; acc: 430760.0/492310.0=0.8750
     Instance: 21500; Time: 7.01s; loss: 5689.3325; acc: 441510.0/504540.0=0.8751
     Instance: 22000; Time: 6.90s; loss: 4976.5749; acc: 451870.0/516247.0=0.8753
     Instance: 22500; Time: 6.93s; loss: 5389.3778; acc: 461911.0/527702.0=0.8753
     Instance: 23000; Time: 7.09s; loss: 5362.7247; acc: 472131.0/539341.0=0.8754
     Instance: 23500; Time: 6.83s; loss: 5283.8492; acc: 482534.0/551117.0=0.8756
